date,fuel,mwh
5/20/2007,Wnd,30431.51
5/21/2007,Coal,325841.25
5/21/2007,Gas,303615.51
5/21/2007,Hydro,6241.14
5/21/2007,Nuclear,120370.48
5/21/2007,Oth,9120.11
5/21/2007,Wnd,37286.72
5/22/2007,Coal,319958.80
5/22/2007,Gas,332079.46
5/22/2007,Hydro,6076.79
5/22/2007,Nuclear,120466.71
5/22/2007,Oth,10557.88
5/22/2007,Wnd,41550.95
5/23/2007,Coal,310653.27
5/23/2007,Gas,395842.60
5/23/2007,Hydro,5884.06
5/23/2007,Nuclear,120443.99
5/23/2007,Oth,11638.47
5/23/2007,Wnd,45393.25
5/24/2007,Coal,316850.97
5/24/2007,Gas,391460.56
5/24/2007,Hydro,5281.07
5/24/2007,Nuclear,120411.47
5/24/2007,Oth,11532.80
5/24/2007,Wnd,31484.66
5/25/2007,Coal,320800.35
5/25/2007,Gas,327564.67
5/25/2007,Hydro,5259.60
5/25/2007,Nuclear,120511.66
5/25/2007,Oth,10067.05
5/25/2007,Wnd,6674.19
5/26/2007,Coal,327778.40
5/26/2007,Gas,261033.39
5/26/2007,Hydro,6018.43
5/26/2007,Nuclear,120551.51
5/26/2007,Oth,11064.62
5/26/2007,Wnd,3472.21
5/27/2007,Coal,326963.63
5/27/2007,Gas,248360.03
5/27/2007,Hydro,6652.50
5/27/2007,Nuclear,120572.65
5/27/2007,Oth,9242.17
5/27/2007,Wnd,7120.23
5/28/2007,Coal,323712.73
5/28/2007,Gas,264526.79
5/28/2007,Hydro,7010.90
5/28/2007,Nuclear,120562.50
5/28/2007,Oth,8895.99
5/28/2007,Wnd,16217.50
5/29/2007,Coal,319013.83
5/29/2007,Gas,368584.28
5/29/2007,Hydro,6431.33
5/29/2007,Nuclear,120453.40
5/29/2007,Oth,11387.84
5/29/2007,Wnd,24584.06
5/30/2007,Coal,331108.00
5/30/2007,Gas,373981.00
5/30/2007,Hydro,6210.18
5/30/2007,Nuclear,120253.85
5/30/2007,Oth,11124.62
5/30/2007,Wnd,26955.29
5/31/2007,Coal,336151.58
5/31/2007,Gas,401027.39
5/31/2007,Hydro,6288.99
5/31/2007,Nuclear,120158.75
5/31/2007,Oth,11663.98
5/31/2007,Wnd,29090.01
6/1/2007,Coal,321956.28
6/1/2007,Gas,410107.53
6/1/2007,Hydro,5945.14
6/1/2007,Nuclear,120055.29
6/1/2007,Oth,12798.22
6/1/2007,Wnd,47439.82
6/2/2007,Coal,308375.84
6/2/2007,Gas,394571.28
6/2/2007,Hydro,6056.94
6/2/2007,Nuclear,120087.11
6/2/2007,Oth,11816.92
6/2/2007,Wnd,12446.61
6/3/2007,Coal,313947.74
6/3/2007,Gas,378250.45
6/3/2007,Hydro,6077.08
6/3/2007,Nuclear,119948.98
6/3/2007,Oth,11579.45
6/3/2007,Wnd,11513.32
6/4/2007,Coal,341600.57
6/4/2007,Gas,409949.83
6/4/2007,Hydro,6669.90
6/4/2007,Nuclear,119959.55
6/4/2007,Oth,13130.96
6/4/2007,Wnd,3614.17
6/5/2007,Coal,345645.38
6/5/2007,Gas,403112.75
6/5/2007,Hydro,6003.75
6/5/2007,Nuclear,120034.73
6/5/2007,Oth,12015.87
6/5/2007,Wnd,12577.22
6/6/2007,Coal,335626.86
6/6/2007,Gas,411488.02
6/6/2007,Hydro,5877.00
6/6/2007,Nuclear,119916.38
6/6/2007,Oth,10597.11
6/6/2007,Wnd,55324.18
6/7/2007,Coal,355692.62
6/7/2007,Gas,495790.96
6/7/2007,Hydro,5709.41
6/7/2007,Nuclear,119782.42
6/7/2007,Oth,11436.73
6/7/2007,Wnd,28774.51
6/8/2007,Coal,345970.06
6/8/2007,Gas,500421.46
6/8/2007,Hydro,5856.60
6/8/2007,Nuclear,119821.32
6/8/2007,Oth,11379.48
6/8/2007,Wnd,26866.57
6/9/2007,Coal,348629.78
6/9/2007,Gas,462759.55
6/9/2007,Hydro,5761.18
6/9/2007,Nuclear,119755.30
6/9/2007,Oth,11227.98
6/9/2007,Wnd,20195.75
6/10/2007,Coal,347612.10
6/10/2007,Gas,434902.07
6/10/2007,Hydro,5714.98
6/10/2007,Nuclear,119681.84
6/10/2007,Oth,11213.26
6/10/2007,Wnd,24819.72
6/11/2007,Coal,352602.16
6/11/2007,Gas,506997.35
6/11/2007,Hydro,5702.03
6/11/2007,Nuclear,119489.68
6/11/2007,Oth,9785.40
6/11/2007,Wnd,30744.03
6/12/2007,Coal,355865.61
6/12/2007,Gas,519083.82
6/12/2007,Hydro,4904.83
6/12/2007,Nuclear,119383.07
6/12/2007,Oth,12685.41
6/12/2007,Wnd,12849.15
6/13/2007,Coal,346893.58
6/13/2007,Gas,518767.84
6/13/2007,Hydro,4648.62
6/13/2007,Nuclear,119276.87
6/13/2007,Oth,13797.43
6/13/2007,Wnd,17830.59
6/14/2007,Coal,357092.77
6/14/2007,Gas,467854.03
6/14/2007,Hydro,5109.06
6/14/2007,Nuclear,119124.21
6/14/2007,Oth,13741.45
6/14/2007,Wnd,7084.56
6/15/2007,Coal,344854.93
6/15/2007,Gas,426065.60
6/15/2007,Hydro,4608.51
6/15/2007,Nuclear,119163.04
6/15/2007,Oth,9291.69
6/15/2007,Wnd,13277.28
6/16/2007,Coal,305295.83
6/16/2007,Gas,369684.47
6/16/2007,Hydro,5921.13
6/16/2007,Nuclear,119355.44
6/16/2007,Oth,8795.47
6/16/2007,Wnd,3193.04
6/17/2007,Coal,313085.07
6/17/2007,Gas,344527.68
6/17/2007,Hydro,7562.30
6/17/2007,Nuclear,119469.94
6/17/2007,Oth,8502.62
6/17/2007,Wnd,6597.82
6/18/2007,Coal,341317.60
6/18/2007,Gas,469369.43
6/18/2007,Hydro,9399.78
6/18/2007,Nuclear,119471.43
6/18/2007,Oth,9985.94
6/18/2007,Wnd,45033.71
6/19/2007,Coal,354704.12
6/19/2007,Gas,537133.26
6/19/2007,Hydro,10092.80
6/19/2007,Nuclear,119326.99
6/19/2007,Oth,13074.42
6/19/2007,Wnd,31598.62
6/20/2007,Coal,353397.29
6/20/2007,Gas,462031.55
6/20/2007,Hydro,10074.59
6/20/2007,Nuclear,119563.25
6/20/2007,Oth,14003.10
6/20/2007,Wnd,19824.41
6/21/2007,Coal,347449.46
6/21/2007,Gas,425963.33
6/21/2007,Hydro,9978.36
6/21/2007,Nuclear,119561.39
6/21/2007,Oth,13880.26
6/21/2007,Wnd,18886.04
6/22/2007,Coal,344315.21
6/22/2007,Gas,401708.41
6/22/2007,Hydro,7992.72
6/22/2007,Nuclear,119569.73
6/22/2007,Oth,13289.21
6/22/2007,Wnd,30971.32
6/23/2007,Coal,346584.54
6/23/2007,Gas,360756.89
6/23/2007,Hydro,6918.09
6/23/2007,Nuclear,119657.25
6/23/2007,Oth,12340.50
6/23/2007,Wnd,17298.37
6/24/2007,Coal,329176.83
6/24/2007,Gas,370186.62
6/24/2007,Hydro,6602.37
6/24/2007,Nuclear,119660.02
6/24/2007,Oth,14060.98
6/24/2007,Wnd,18919.60
6/25/2007,Coal,354226.10
6/25/2007,Gas,404926.10
6/25/2007,Hydro,6771.19
6/25/2007,Nuclear,119586.94
6/25/2007,Oth,13943.71
6/25/2007,Wnd,21608.59
6/26/2007,Coal,350362.74
6/26/2007,Gas,426715.73
6/26/2007,Hydro,7237.98
6/26/2007,Nuclear,119611.63
6/26/2007,Oth,13980.85
6/26/2007,Wnd,31456.45
6/27/2007,Coal,338785.63
6/27/2007,Gas,445665.82
6/27/2007,Hydro,8595.48
6/27/2007,Nuclear,119735.38
6/27/2007,Oth,14905.01
6/27/2007,Wnd,10704.81
6/28/2007,Coal,329227.59
6/28/2007,Gas,422134.63
6/28/2007,Hydro,8179.88
6/28/2007,Nuclear,119715.60
6/28/2007,Oth,14176.34
6/28/2007,Wnd,21597.03
6/29/2007,Coal,344253.95
6/29/2007,Gas,438534.75
6/29/2007,Hydro,8418.15
6/29/2007,Nuclear,119705.72
6/29/2007,Oth,14096.60
6/29/2007,Wnd,7921.32
6/30/2007,Coal,314102.85
6/30/2007,Gas,427546.27
6/30/2007,Hydro,8766.61
6/30/2007,Nuclear,119734.61
6/30/2007,Oth,13611.05
6/30/2007,Wnd,4721.62
7/1/2007,Coal,329755.45
7/1/2007,Gas,362725.13
7/1/2007,Hydro,8859.94
7/1/2007,Nuclear,119728.08
7/1/2007,Oth,11702.39
7/1/2007,Wnd,13313.88
7/2/2007,Coal,346298.35
7/2/2007,Gas,396134.21
7/2/2007,Hydro,8905.97
7/2/2007,Nuclear,119798.94
7/2/2007,Oth,9815.97
7/2/2007,Wnd,9940.01
7/3/2007,Coal,337232.66
7/3/2007,Gas,403852.10
7/3/2007,Hydro,8580.07
7/3/2007,Nuclear,119843.58
7/3/2007,Oth,9680.06
7/3/2007,Wnd,8653.73
7/4/2007,Coal,340606.49
7/4/2007,Gas,323154.79
7/4/2007,Hydro,8738.89
7/4/2007,Nuclear,119919.59
7/4/2007,Oth,11717.44
7/4/2007,Wnd,3716.42
7/5/2007,Coal,342567.53
7/5/2007,Gas,365501.18
7/5/2007,Hydro,8997.79
7/5/2007,Nuclear,119516.61
7/5/2007,Oth,12363.33
7/5/2007,Wnd,7526.89
7/6/2007,Coal,343544.23
7/6/2007,Gas,402643.48
7/6/2007,Hydro,8811.99
7/6/2007,Nuclear,119359.74
7/6/2007,Oth,13556.43
7/6/2007,Wnd,5280.59
7/7/2007,Coal,341030.39
7/7/2007,Gas,428256.32
7/7/2007,Hydro,8437.06
7/7/2007,Nuclear,118082.30
7/7/2007,Oth,13591.81
7/7/2007,Wnd,4691.16
7/8/2007,Coal,340909.88
7/8/2007,Gas,420749.66
7/8/2007,Hydro,8614.43
7/8/2007,Nuclear,119476.93
7/8/2007,Oth,13722.77
7/8/2007,Wnd,19159.52
7/9/2007,Coal,351383.80
7/9/2007,Gas,507388.62
7/9/2007,Hydro,8633.80
7/9/2007,Nuclear,119475.05
7/9/2007,Oth,15006.24
7/9/2007,Wnd,27616.12
7/10/2007,Coal,355565.65
7/10/2007,Gas,529009.99
7/10/2007,Hydro,8820.03
7/10/2007,Nuclear,119482.35
7/10/2007,Oth,14033.93
7/10/2007,Wnd,18617.26
7/11/2007,Coal,352183.05
7/11/2007,Gas,533057.49
7/11/2007,Hydro,8750.33
7/11/2007,Nuclear,119350.22
7/11/2007,Oth,14708.58
7/11/2007,Wnd,15179.92
7/12/2007,Coal,354744.79
7/12/2007,Gas,533413.18
7/12/2007,Hydro,7580.97
7/12/2007,Nuclear,119255.57
7/12/2007,Oth,14537.50
7/12/2007,Wnd,25675.57
7/13/2007,Coal,333615.23
7/13/2007,Gas,498691.23
7/13/2007,Hydro,7538.05
7/13/2007,Nuclear,119154.54
7/13/2007,Oth,14589.36
7/13/2007,Wnd,17331.08
7/14/2007,Coal,333145.88
7/14/2007,Gas,431333.56
7/14/2007,Hydro,8078.51
7/14/2007,Nuclear,119217.74
7/14/2007,Oth,14039.89
7/14/2007,Wnd,2083.88
7/15/2007,Coal,328211.65
7/15/2007,Gas,439188.41
7/15/2007,Hydro,8673.52
7/15/2007,Nuclear,119290.21
7/15/2007,Oth,13646.43
7/15/2007,Wnd,3871.26
7/16/2007,Coal,327625.66
7/16/2007,Gas,503490.77
7/16/2007,Hydro,8804.74
7/16/2007,Nuclear,119329.58
7/16/2007,Oth,14338.44
7/16/2007,Wnd,10920.51
7/17/2007,Coal,336078.78
7/17/2007,Gas,480201.62
7/17/2007,Hydro,8772.89
7/17/2007,Nuclear,119325.25
7/17/2007,Oth,14375.01
7/17/2007,Wnd,20136.09
7/18/2007,Coal,335210.93
7/18/2007,Gas,428775.67
7/18/2007,Hydro,8696.54
7/18/2007,Nuclear,119390.99
7/18/2007,Oth,13254.26
7/18/2007,Wnd,34581.27
7/19/2007,Coal,336188.07
7/19/2007,Gas,427463.32
7/19/2007,Hydro,8778.53
7/19/2007,Nuclear,119361.79
7/19/2007,Oth,14254.62
7/19/2007,Wnd,27522.30
7/20/2007,Coal,342808.19
7/20/2007,Gas,409642.21
7/20/2007,Hydro,7477.57
7/20/2007,Nuclear,119187.02
7/20/2007,Oth,13848.74
7/20/2007,Wnd,13134.75
7/21/2007,Coal,349508.77
7/21/2007,Gas,406812.87
7/21/2007,Hydro,6772.15
7/21/2007,Nuclear,119030.39
7/21/2007,Oth,12630.87
7/21/2007,Wnd,10033.69
7/22/2007,Coal,347536.12
7/22/2007,Gas,429622.47
7/22/2007,Hydro,6502.00
7/22/2007,Nuclear,119450.32
7/22/2007,Oth,12533.69
7/22/2007,Wnd,9828.84
7/23/2007,Coal,356598.69
7/23/2007,Gas,465733.12
7/23/2007,Hydro,6673.48
7/23/2007,Nuclear,119261.91
7/23/2007,Oth,12817.09
7/23/2007,Wnd,9943.25
7/24/2007,Coal,346999.04
7/24/2007,Gas,437892.83
7/24/2007,Hydro,6721.09
7/24/2007,Nuclear,119055.30
7/24/2007,Oth,12726.05
7/24/2007,Wnd,15100.66
7/25/2007,Coal,346031.77
7/25/2007,Gas,430811.36
7/25/2007,Hydro,6918.04
7/25/2007,Nuclear,119025.27
7/25/2007,Oth,12884.74
7/25/2007,Wnd,12485.48
7/26/2007,Coal,346866.28
7/26/2007,Gas,406996.83
7/26/2007,Hydro,6785.73
7/26/2007,Nuclear,119148.61
7/26/2007,Oth,13438.55
7/26/2007,Wnd,14624.07
7/27/2007,Coal,350660.84
7/27/2007,Gas,422426.06
7/27/2007,Hydro,6841.27
7/27/2007,Nuclear,119227.76
7/27/2007,Oth,13748.12
7/27/2007,Wnd,10274.15
7/28/2007,Coal,343207.81
7/28/2007,Gas,437917.80
7/28/2007,Hydro,6735.41
7/28/2007,Nuclear,119110.53
7/28/2007,Oth,14485.16
7/28/2007,Wnd,5207.07
7/29/2007,Coal,350880.57
7/29/2007,Gas,418686.50
7/29/2007,Hydro,6610.00
7/29/2007,Nuclear,119010.58
7/29/2007,Oth,14711.23
7/29/2007,Wnd,3160.71
7/30/2007,Coal,354351.84
7/30/2007,Gas,511217.63
7/30/2007,Hydro,6718.00
7/30/2007,Nuclear,118928.21
7/30/2007,Oth,14472.61
7/30/2007,Wnd,7052.46
7/31/2007,Coal,355159.55
7/31/2007,Gas,530116.26
7/31/2007,Hydro,6970.30
7/31/2007,Nuclear,118849.68
7/31/2007,Oth,14155.19
7/31/2007,Wnd,10450.62
8/1/2007,Coal,348371.06
8/1/2007,Gas,518217.74
8/1/2007,Hydro,6919.05
8/1/2007,Nuclear,118706.05
8/1/2007,Oth,14063.44
8/1/2007,Wnd,15009.94
8/2/2007,Coal,354221.77
8/2/2007,Gas,486874.14
8/2/2007,Hydro,6926.56
8/2/2007,Nuclear,118624.81
8/2/2007,Oth,14795.80
8/2/2007,Wnd,6438.53
8/3/2007,Coal,355835.95
8/3/2007,Gas,513437.76
8/3/2007,Hydro,6919.58
8/3/2007,Nuclear,118738.15
8/3/2007,Oth,14486.96
8/3/2007,Wnd,7902.49
8/4/2007,Coal,349278.70
8/4/2007,Gas,472082.84
8/4/2007,Hydro,7105.98
8/4/2007,Nuclear,118651.59
8/4/2007,Oth,14333.99
8/4/2007,Wnd,18899.36
8/5/2007,Coal,350220.00
8/5/2007,Gas,484491.28
8/5/2007,Hydro,7069.91
8/5/2007,Nuclear,104922.57
8/5/2007,Oth,14193.29
8/5/2007,Wnd,35641.04
8/6/2007,Coal,355872.33
8/6/2007,Gas,556367.40
8/6/2007,Hydro,7021.27
8/6/2007,Nuclear,117401.37
8/6/2007,Oth,14806.58
8/6/2007,Wnd,43784.87
8/7/2007,Coal,356209.82
8/7/2007,Gas,571553.74
8/7/2007,Hydro,6885.52
8/7/2007,Nuclear,118837.05
8/7/2007,Oth,14568.12
8/7/2007,Wnd,42743.03
8/8/2007,Coal,353385.07
8/8/2007,Gas,584346.02
8/8/2007,Hydro,6443.05
8/8/2007,Nuclear,118807.26
8/8/2007,Oth,14039.41
8/8/2007,Wnd,43003.71
8/9/2007,Coal,351728.20
8/9/2007,Gas,586827.52
8/9/2007,Hydro,6574.50
8/9/2007,Nuclear,118713.43
8/9/2007,Oth,14455.13
8/9/2007,Wnd,37317.90
8/10/2007,Coal,339837.94
8/10/2007,Gas,613217.93
8/10/2007,Hydro,5772.06
8/10/2007,Nuclear,118595.31
8/10/2007,Oth,14534.98
8/10/2007,Wnd,22673.61
8/11/2007,Coal,333100.25
8/11/2007,Gas,589802.38
8/11/2007,Hydro,5514.56
8/11/2007,Nuclear,118500.66
8/11/2007,Oth,14950.29
8/11/2007,Wnd,22420.82
8/12/2007,Coal,334629.29
8/12/2007,Gas,596942.25
8/12/2007,Hydro,5647.16
8/12/2007,Nuclear,118430.61
8/12/2007,Oth,14281.16
8/12/2007,Wnd,13462.91
8/13/2007,Coal,341424.97
8/13/2007,Gas,666745.05
8/13/2007,Hydro,6185.83
8/13/2007,Nuclear,118276.11
8/13/2007,Oth,14852.35
8/13/2007,Wnd,7167.86
8/14/2007,Coal,331683.36
8/14/2007,Gas,663899.34
8/14/2007,Hydro,4906.36
8/14/2007,Nuclear,118334.52
8/14/2007,Oth,17059.50
8/14/2007,Wnd,8571.40
8/15/2007,Coal,326255.24
8/15/2007,Gas,661839.20
8/15/2007,Hydro,4806.17
8/15/2007,Nuclear,118314.54
8/15/2007,Oth,15215.60
8/15/2007,Wnd,8769.11
8/16/2007,Coal,339864.68
8/16/2007,Gas,556459.21
8/16/2007,Hydro,4941.40
8/16/2007,Nuclear,118416.59
8/16/2007,Oth,14906.75
8/16/2007,Wnd,10182.36
8/17/2007,Coal,350344.62
8/17/2007,Gas,536923.77
8/17/2007,Hydro,7205.62
8/17/2007,Nuclear,118580.73
8/17/2007,Oth,14857.02
8/17/2007,Wnd,15806.08
8/18/2007,Coal,347859.93
8/18/2007,Gas,468751.82
8/18/2007,Hydro,7220.42
8/18/2007,Nuclear,118666.11
8/18/2007,Oth,14721.69
8/18/2007,Wnd,43048.85
8/19/2007,Coal,348902.24
8/19/2007,Gas,460963.86
8/19/2007,Hydro,6465.91
8/19/2007,Nuclear,118771.87
8/19/2007,Oth,14174.41
8/19/2007,Wnd,53665.56
8/20/2007,Coal,339617.39
8/20/2007,Gas,543213.04
8/20/2007,Hydro,5894.99
8/20/2007,Nuclear,118851.27
8/20/2007,Oth,15122.54
8/20/2007,Wnd,58466.93
8/21/2007,Coal,327965.75
8/21/2007,Gas,553235.09
8/21/2007,Hydro,5456.11
8/21/2007,Nuclear,118896.44
8/21/2007,Oth,15354.62
8/21/2007,Wnd,47273.14
8/22/2007,Coal,325203.72
8/22/2007,Gas,565466.37
8/22/2007,Hydro,5448.28
8/22/2007,Nuclear,118898.60
8/22/2007,Oth,15603.55
8/22/2007,Wnd,52212.60
8/23/2007,Coal,334644.76
8/23/2007,Gas,580157.52
8/23/2007,Hydro,5226.27
8/23/2007,Nuclear,118897.74
8/23/2007,Oth,16685.53
8/23/2007,Wnd,56569.83
8/24/2007,Coal,343125.83
8/24/2007,Gas,573531.68
8/24/2007,Hydro,5082.28
8/24/2007,Nuclear,118920.21
8/24/2007,Oth,15807.84
8/24/2007,Wnd,50794.46
8/25/2007,Coal,337248.00
8/25/2007,Gas,537090.16
8/25/2007,Hydro,5380.48
8/25/2007,Nuclear,118965.58
8/25/2007,Oth,14948.32
8/25/2007,Wnd,14572.57
8/26/2007,Coal,333682.24
8/26/2007,Gas,536314.23
8/26/2007,Hydro,5322.62
8/26/2007,Nuclear,118938.95
8/26/2007,Oth,14680.89
8/26/2007,Wnd,12035.07
8/27/2007,Coal,333053.23
8/27/2007,Gas,577428.02
8/27/2007,Hydro,5319.58
8/27/2007,Nuclear,118861.45
8/27/2007,Oth,15449.50
8/27/2007,Wnd,19213.41
8/28/2007,Coal,341643.02
8/28/2007,Gas,537377.17
8/28/2007,Hydro,5492.42
8/28/2007,Nuclear,118906.95
8/28/2007,Oth,15011.16
8/28/2007,Wnd,19055.15
8/29/2007,Coal,346713.85
8/29/2007,Gas,500907.70
8/29/2007,Hydro,5348.23
8/29/2007,Nuclear,118952.62
8/29/2007,Oth,15619.48
8/29/2007,Wnd,11861.52
8/30/2007,Coal,343788.03
8/30/2007,Gas,505740.32
8/30/2007,Hydro,5192.12
8/30/2007,Nuclear,118847.89
8/30/2007,Oth,14190.38
8/30/2007,Wnd,6516.17
8/31/2007,Coal,346448.96
8/31/2007,Gas,493032.90
8/31/2007,Hydro,5567.93
8/31/2007,Nuclear,118155.14
8/31/2007,Oth,14737.93
8/31/2007,Wnd,5591.53
9/1/2007,Coal,336664.84
9/1/2007,Gas,424924.28
9/1/2007,Hydro,5860.50
9/1/2007,Nuclear,118556.15
9/1/2007,Oth,14033.38
9/1/2007,Wnd,3191.52
9/2/2007,Coal,332387.03
9/2/2007,Gas,371210.01
9/2/2007,Hydro,5741.71
9/2/2007,Nuclear,119025.46
9/2/2007,Oth,12629.17
9/2/2007,Wnd,6710.79
9/3/2007,Coal,337789.83
9/3/2007,Gas,379214.50
9/3/2007,Hydro,5082.11
9/3/2007,Nuclear,119147.51
9/3/2007,Oth,12917.71
9/3/2007,Wnd,5887.87
9/4/2007,Coal,336510.56
9/4/2007,Gas,434353.09
9/4/2007,Hydro,5425.38
9/4/2007,Nuclear,119143.93
9/4/2007,Oth,14436.91
9/4/2007,Wnd,14889.54
9/5/2007,Coal,317591.54
9/5/2007,Gas,487299.91
9/5/2007,Hydro,6854.83
9/5/2007,Nuclear,119226.11
9/5/2007,Oth,16162.90
9/5/2007,Wnd,19749.59
9/6/2007,Coal,333658.09
9/6/2007,Gas,495188.17
9/6/2007,Hydro,6748.51
9/6/2007,Nuclear,119229.30
9/6/2007,Oth,15562.36
9/6/2007,Wnd,53974.06
9/7/2007,Coal,332420.84
9/7/2007,Gas,535345.89
9/7/2007,Hydro,6668.88
9/7/2007,Nuclear,119192.62
9/7/2007,Oth,15791.76
9/7/2007,Wnd,31913.47
9/8/2007,Coal,318724.15
9/8/2007,Gas,524521.27
9/8/2007,Hydro,6701.84
9/8/2007,Nuclear,119136.83
9/8/2007,Oth,16163.73
9/8/2007,Wnd,18919.21
9/9/2007,Coal,307773.30
9/9/2007,Gas,489684.78
9/9/2007,Hydro,6680.74
9/9/2007,Nuclear,119081.40
9/9/2007,Oth,14464.46
9/9/2007,Wnd,12947.46
9/10/2007,Coal,318064.85
9/10/2007,Gas,505383.27
9/10/2007,Hydro,6508.00
9/10/2007,Nuclear,119013.47
9/10/2007,Oth,14240.85
9/10/2007,Wnd,5382.87
9/11/2007,Coal,317627.76
9/11/2007,Gas,427038.79
9/11/2007,Hydro,6411.54
9/11/2007,Nuclear,119122.11
9/11/2007,Oth,14555.95
9/11/2007,Wnd,22369.13
9/12/2007,Coal,329584.06
9/12/2007,Gas,396976.28
9/12/2007,Hydro,6548.14
9/12/2007,Nuclear,119334.76
9/12/2007,Oth,14542.53
9/12/2007,Wnd,2386.20
9/13/2007,Coal,325600.59
9/13/2007,Gas,445287.23
9/13/2007,Hydro,5863.42
9/13/2007,Nuclear,119414.97
9/13/2007,Oth,14523.26
9/13/2007,Wnd,14510.16
9/14/2007,Coal,331759.88
9/14/2007,Gas,483207.15
9/14/2007,Hydro,5784.07
9/14/2007,Nuclear,119337.80
9/14/2007,Oth,15878.83
9/14/2007,Wnd,14458.14
9/15/2007,Coal,331613.41
9/15/2007,Gas,422556.07
9/15/2007,Hydro,5488.79
9/15/2007,Nuclear,119251.46
9/15/2007,Oth,13505.14
9/15/2007,Wnd,18249.85
9/16/2007,Coal,330318.04
9/16/2007,Gas,391485.18
9/16/2007,Hydro,5455.64
9/16/2007,Nuclear,119397.64
9/16/2007,Oth,13964.41
9/16/2007,Wnd,40000.00
9/17/2007,Coal,329842.71
9/17/2007,Gas,433353.50
9/17/2007,Hydro,5286.27
9/17/2007,Nuclear,119492.83
9/17/2007,Oth,14267.31
9/17/2007,Wnd,50454.40
9/18/2007,Coal,325430.21
9/18/2007,Gas,473799.88
9/18/2007,Hydro,5075.79
9/18/2007,Nuclear,119503.81
9/18/2007,Oth,15050.67
9/18/2007,Wnd,38400.30
9/19/2007,Coal,317005.96
9/19/2007,Gas,514884.45
9/19/2007,Hydro,4850.34
9/19/2007,Nuclear,119552.59
9/19/2007,Oth,14691.12
9/19/2007,Wnd,24440.45
9/20/2007,Coal,308498.95
9/20/2007,Gas,488947.30
9/20/2007,Hydro,4328.85
9/20/2007,Nuclear,119594.01
9/20/2007,Oth,14425.65
9/20/2007,Wnd,29617.66
9/21/2007,Coal,329337.81
9/21/2007,Gas,453351.95
9/21/2007,Hydro,3390.28
9/21/2007,Nuclear,119597.36
9/21/2007,Oth,14267.29
9/21/2007,Wnd,22457.97
9/22/2007,Coal,343472.84
9/22/2007,Gas,402230.18
9/22/2007,Hydro,3406.21
9/22/2007,Nuclear,119520.55
9/22/2007,Oth,8755.83
9/22/2007,Wnd,21956.68
9/23/2007,Coal,328882.05
9/23/2007,Gas,375802.59
9/23/2007,Hydro,3145.08
9/23/2007,Nuclear,119460.83
9/23/2007,Oth,8776.32
9/23/2007,Wnd,34161.37
9/24/2007,Coal,346118.74
9/24/2007,Gas,444487.19
9/24/2007,Hydro,3410.72
9/24/2007,Nuclear,119381.57
9/24/2007,Oth,12332.04
9/24/2007,Wnd,32772.17
9/25/2007,Coal,341573.86
9/25/2007,Gas,480602.06
9/25/2007,Hydro,2938.65
9/25/2007,Nuclear,119360.98
9/25/2007,Oth,14430.51
9/25/2007,Wnd,20047.89
9/26/2007,Coal,339549.60
9/26/2007,Gas,514786.42
9/26/2007,Hydro,2941.68
9/26/2007,Nuclear,119389.16
9/26/2007,Oth,14870.79
9/26/2007,Wnd,7020.73
9/27/2007,Coal,324800.71
9/27/2007,Gas,524859.72
9/27/2007,Hydro,2717.00
9/27/2007,Nuclear,119355.76
9/27/2007,Oth,15421.04
9/27/2007,Wnd,16315.83
9/28/2007,Coal,332958.96
9/28/2007,Gas,456454.89
9/28/2007,Hydro,2849.07
9/28/2007,Nuclear,119078.52
9/28/2007,Oth,15150.25
9/28/2007,Wnd,33776.90
9/29/2007,Coal,314384.35
9/29/2007,Gas,362112.23
9/29/2007,Hydro,2609.10
9/29/2007,Nuclear,118668.18
9/29/2007,Oth,13386.64
9/29/2007,Wnd,54061.89
9/30/2007,Coal,322815.26
9/30/2007,Gas,396444.21
9/30/2007,Hydro,2879.99
9/30/2007,Nuclear,119540.75
9/30/2007,Oth,13684.41
9/30/2007,Wnd,37069.54
10/1/2007,Coal,325616.57
10/1/2007,Gas,524302.76
10/1/2007,Hydro,1744.71
10/1/2007,Nuclear,119560.82
10/1/2007,Oth,15225.06
10/1/2007,Wnd,17561.39
10/2/2007,Coal,308960.95
10/2/2007,Gas,505233.22
10/2/2007,Hydro,2015.31
10/2/2007,Nuclear,119500.32
10/2/2007,Oth,15322.76
10/2/2007,Wnd,39668.65
10/3/2007,Coal,323366.47
10/3/2007,Gas,476740.07
10/3/2007,Hydro,1819.32
10/3/2007,Nuclear,119515.39
10/3/2007,Oth,13258.45
10/3/2007,Wnd,13830.46
10/4/2007,Coal,326686.94
10/4/2007,Gas,443969.75
10/4/2007,Hydro,2199.32
10/4/2007,Nuclear,119563.72
10/4/2007,Oth,11682.92
10/4/2007,Wnd,41710.62
10/5/2007,Coal,336308.61
10/5/2007,Gas,449229.16
10/5/2007,Hydro,1646.35
10/5/2007,Nuclear,119602.45
10/5/2007,Oth,11168.66
10/5/2007,Wnd,42936.56
10/6/2007,Coal,326890.96
10/6/2007,Gas,400626.59
10/6/2007,Hydro,1525.98
10/6/2007,Nuclear,119411.36
10/6/2007,Oth,13275.60
10/6/2007,Wnd,42894.28
10/7/2007,Coal,320686.27
10/7/2007,Gas,394343.60
10/7/2007,Hydro,1500.09
10/7/2007,Nuclear,119378.48
