.draw,parameter,estimate
1709,p_h2h_trump,0.4855824088485878
1709,p_h2h_desantis,0.5144175911514122
1709,p_multi_trump,0.46532593143468176
1709,p_multi_desantis,0.34024928750174993
1709,p_multi_other,0.19442478106356825
1709,p_switch_trump,0.10418670553772183
1709,p_switch_desantis,0.8958132944622782
1710,p_h2h_trump,0.4828072818964555
1710,p_h2h_desantis,0.5171927181035446
1710,p_multi_trump,0.46366059854664
1710,p_multi_desantis,0.3422953648761261
1710,p_multi_other,0.19404403657723407
1710,p_switch_trump,0.0986718462857512
1710,p_switch_desantis,0.9013281537142487
1711,p_h2h_trump,0.4863338604220775
1711,p_h2h_desantis,0.5136661395779225
1711,p_multi_trump,0.45638585263668735
1711,p_multi_desantis,0.3472412977165703
1711,p_multi_other,0.19637284964674231
1711,p_switch_trump,0.1525058471131015
1711,p_switch_desantis,0.8474941528868986
1712,p_h2h_trump,0.48457789479957836
1712,p_h2h_desantis,0.5154221052004215
1712,p_multi_trump,0.45674378667939414
1712,p_multi_desantis,0.3451141209620014
1712,p_multi_other,0.19814209235860442
1712,p_switch_trump,0.14047549306085402
1712,p_switch_desantis,0.859524506939146
1713,p_h2h_trump,0.48198611215708664
1713,p_h2h_desantis,0.5180138878429135
1713,p_multi_trump,0.45374588407656996
1713,p_multi_desantis,0.3473173997192983
1713,p_multi_other,0.19893671620413178
1713,p_switch_trump,0.14195583710921916
1713,p_switch_desantis,0.8580441628907809
1714,p_h2h_trump,0.4854364244042695
1714,p_h2h_desantis,0.5145635755957305
1714,p_multi_trump,0.45651564550283746
1714,p_multi_desantis,0.3473774532649555
1714,p_multi_other,0.19610690123220711
1714,p_switch_trump,0.1474745596392215
1714,p_switch_desantis,0.8525254403607784
1715,p_h2h_trump,0.48382439481256784
1715,p_h2h_desantis,0.5161756051874321
1715,p_multi_trump,0.45991414138495285
1715,p_multi_desantis,0.34459186494982125
1715,p_multi_other,0.19549399366522588
1715,p_switch_trump,0.12230684421210482
1715,p_switch_desantis,0.8776931557878952
1716,p_h2h_trump,0.49177044927239605
1716,p_h2h_desantis,0.5082295507276039
1716,p_multi_trump,0.4646716309394788
1716,p_multi_desantis,0.3404506913120422
1716,p_multi_other,0.194877677748479
1716,p_switch_trump,0.13905552778544836
1716,p_switch_desantis,0.8609444722145515
1717,p_h2h_trump,0.4847165135303859
1717,p_h2h_desantis,0.5152834864696141
1717,p_multi_trump,0.4590214002782631
1717,p_multi_desantis,0.3498091609481806
1717,p_multi_other,0.1911694387735563
1717,p_switch_trump,0.13441015162763106
1717,p_switch_desantis,0.865589848372369
1718,p_h2h_trump,0.4872246588270091
1718,p_h2h_desantis,0.512775341172991
1718,p_multi_trump,0.4695338181649115
1718,p_multi_desantis,0.3429385906329387
1718,p_multi_other,0.1875275912021498
1718,p_switch_trump,0.09433726817845861
1718,p_switch_desantis,0.9056627318215414
1719,p_h2h_trump,0.4832041304953226
1719,p_h2h_desantis,0.5167958695046774
1719,p_multi_trump,0.4626073348586592
1719,p_multi_desantis,0.34761376750958406
1719,p_multi_other,0.18977889763175676
1719,p_switch_trump,0.1085304841248949
1719,p_switch_desantis,0.891469515875105
1720,p_h2h_trump,0.4888888540769487
1720,p_h2h_desantis,0.5111111459230514
1720,p_multi_trump,0.4612309484218722
1720,p_multi_desantis,0.3464504362212094
1720,p_multi_other,0.19231861535691847
1720,p_switch_trump,0.14381294085206994
1720,p_switch_desantis,0.85618705914793
1721,p_h2h_trump,0.49157249719554424
1721,p_h2h_desantis,0.5084275028044558
1721,p_multi_trump,0.45272618475829696
1721,p_multi_desantis,0.35064297713487014
1721,p_multi_other,0.196630838106833
1721,p_switch_trump,0.19755961379842865
1721,p_switch_desantis,0.8024403862015713
1722,p_h2h_trump,0.47865133165140183
1722,p_h2h_desantis,0.5213486683485982
1722,p_multi_trump,0.45835307067817654
1722,p_multi_desantis,0.34754330500696234
1722,p_multi_other,0.19410362431486106
1722,p_switch_trump,0.10457435323463556
1722,p_switch_desantis,0.8954256467653645
1723,p_h2h_trump,0.4869975813565046
1723,p_h2h_desantis,0.5130024186434954
1723,p_multi_trump,0.4639139552091232
1723,p_multi_desantis,0.33886736127345596
1723,p_multi_other,0.19721868351742078
1723,p_switch_trump,0.11704583833378232
1723,p_switch_desantis,0.8829541616662177
1724,p_h2h_trump,0.4943642091683217
1724,p_h2h_desantis,0.5056357908316783
1724,p_multi_trump,0.46162618655029436
1724,p_multi_desantis,0.34432719609034224
1724,p_multi_other,0.1940466173593634
1724,p_switch_trump,0.1687121531080253
1724,p_switch_desantis,0.8312878468919748
1725,p_h2h_trump,0.48289598950205936
1725,p_h2h_desantis,0.5171040104979405
1725,p_multi_trump,0.4617051015607975
1725,p_multi_desantis,0.3494417502510301
1725,p_multi_other,0.1888531481881723
1725,p_switch_trump,0.1122082853506225
1725,p_switch_desantis,0.8877917146493776
1726,p_h2h_trump,0.486171931904387
1726,p_h2h_desantis,0.5138280680956131
1726,p_multi_trump,0.46252179636616403
1726,p_multi_desantis,0.34360625535793726
1726,p_multi_other,0.1938719482758988
1726,p_switch_trump,0.12198843488469274
1726,p_switch_desantis,0.8780115651153073
1727,p_h2h_trump,0.47928545108732784
1727,p_h2h_desantis,0.5207145489126721
1727,p_multi_trump,0.46315877660336313
1727,p_multi_desantis,0.34158913484662917
1727,p_multi_other,0.19525208855000764
1727,p_switch_trump,0.08259412026639788
1727,p_switch_desantis,0.917405879733602
1728,p_h2h_trump,0.4890253217534093
1728,p_h2h_desantis,0.5109746782465906
1728,p_multi_trump,0.4634823734620103
1728,p_multi_desantis,0.34001536502372276
1728,p_multi_other,0.1965022615142668
1728,p_switch_trump,0.12998806270504148
1728,p_switch_desantis,0.8700119372949585
1729,p_h2h_trump,0.4856807901621357
1729,p_h2h_desantis,0.5143192098378642
1729,p_multi_trump,0.4612770141032262
1729,p_multi_desantis,0.34488487723559824
1729,p_multi_other,0.19383810866117546
1729,p_switch_trump,0.12589772066733668
1729,p_switch_desantis,0.8741022793326634
1730,p_h2h_trump,0.4799128080772084
1730,p_h2h_desantis,0.5200871919227917
1730,p_multi_trump,0.4619926836501758
1730,p_multi_desantis,0.3379399307742526
1730,p_multi_other,0.20006738557557166
1730,p_switch_trump,0.089570443355764
1730,p_switch_desantis,0.910429556644236
1731,p_h2h_trump,0.49186793135895424
1731,p_h2h_desantis,0.5081320686410458
1731,p_multi_trump,0.45004968504111653
1731,p_multi_desantis,0.3502424503849121
1731,p_multi_other,0.1997078645739714
1731,p_switch_trump,0.20939709313424826
1731,p_switch_desantis,0.7906029068657517
1732,p_h2h_trump,0.4857199924346307
1732,p_h2h_desantis,0.5142800075653693
1732,p_multi_trump,0.4622910187446702
1732,p_multi_desantis,0.33933964373200437
1732,p_multi_other,0.1983693375233254
1732,p_switch_trump,0.11810783855244562
1732,p_switch_desantis,0.8818921614475544
1733,p_h2h_trump,0.4892242907697535
1733,p_h2h_desantis,0.5107757092302466
1733,p_multi_trump,0.4583284522645469
1733,p_multi_desantis,0.35167279532254286
1733,p_multi_other,0.18999875241291034
1733,p_switch_trump,0.16261074408563972
1733,p_switch_desantis,0.8373892559143603
1734,p_h2h_trump,0.49128335211862506
1734,p_h2h_desantis,0.5087166478813749
1734,p_multi_trump,0.4592113486974544
1734,p_multi_desantis,0.34095082234360136
1734,p_multi_other,0.1998378289589443
1734,p_switch_trump,0.16049015138049622
1734,p_switch_desantis,0.8395098486195037
1735,p_h2h_trump,0.48048579292818305
1735,p_h2h_desantis,0.5195142070718168
1735,p_multi_trump,0.45344819712713236
1735,p_multi_desantis,0.3443362398203477
1735,p_multi_other,0.20221556305251978
1735,p_switch_trump,0.13370679977795993
1735,p_switch_desantis,0.86629320022204
1736,p_h2h_trump,0.4923180058497725
1736,p_h2h_desantis,0.5076819941502275
1736,p_multi_trump,0.46013553351931835
1736,p_multi_desantis,0.33728918878439856
1736,p_multi_other,0.20257527769628306
1736,p_switch_trump,0.15886673189560985
1736,p_switch_desantis,0.8411332681043902
1737,p_h2h_trump,0.48096737757965213
1737,p_h2h_desantis,0.519032622420348
1737,p_multi_trump,0.4538304301199194
1737,p_multi_desantis,0.34267758311273744
1737,p_multi_other,0.20349198676734323
1737,p_switch_trump,0.13335634434961305
1737,p_switch_desantis,0.8666436556503869
1738,p_h2h_trump,0.4911145639221539
1738,p_h2h_desantis,0.508885436077846
1738,p_multi_trump,0.46099221875500157
1738,p_multi_desantis,0.33786420452973476
1738,p_multi_other,0.20114357671526356
1738,p_switch_trump,0.14975544165545573
1738,p_switch_desantis,0.8502445583445443
1739,p_h2h_trump,0.4884380221316266
1739,p_h2h_desantis,0.5115619778683733
1739,p_multi_trump,0.4682442438626124
1739,p_multi_desantis,0.3416919398310917
1739,p_multi_other,0.19006381630629585
1739,p_switch_trump,0.10624735765839376
1739,p_switch_desantis,0.8937526423416063
1740,p_h2h_trump,0.47969638255553965
1740,p_h2h_desantis,0.5203036174444604
1740,p_multi_trump,0.46086822678057787
1740,p_multi_desantis,0.35033471557642865
1740,p_multi_other,0.18879705764299348
1740,p_switch_trump,0.09972695554697114
1740,p_switch_desantis,0.9002730444530289
1741,p_h2h_trump,0.48327009990507175
1741,p_h2h_desantis,0.5167299000949283
1741,p_multi_trump,0.4698767659033291
1741,p_multi_desantis,0.33955310122358373
1741,p_multi_other,0.19057013287308713
1741,p_switch_trump,0.07028034141458099
1741,p_switch_desantis,0.9297196585854189
1742,p_h2h_trump,0.4748291151013112
1742,p_h2h_desantis,0.5251708848986888
1742,p_multi_trump,0.4609030534687125
1742,p_multi_desantis,0.3448782573206319
1742,p_multi_other,0.1942186892106556
1742,p_switch_trump,0.07170299464586573
1742,p_switch_desantis,0.9282970053541344
1743,p_h2h_trump,0.48596983192505455
1743,p_h2h_desantis,0.5140301680749454
1743,p_multi_trump,0.44834631420311916
1743,p_multi_desantis,0.3506457279982739
1743,p_multi_other,0.2010079577986069
1743,p_switch_trump,0.18717426978503515
1743,p_switch_desantis,0.8128257302149648
1744,p_h2h_trump,0.48699195950453145
1744,p_h2h_desantis,0.5130080404954684
1744,p_multi_trump,0.45607202882895664
1744,p_multi_desantis,0.34581159887445634
1744,p_multi_other,0.19811637229658688
1744,p_switch_trump,0.1560695379041496
1744,p_switch_desantis,0.8439304620958503
1745,p_h2h_trump,0.49008275451010447
1745,p_h2h_desantis,0.5099172454898955
1745,p_multi_trump,0.45837163093585354
1745,p_multi_desantis,0.34515869951052774
1745,p_multi_other,0.1964696695536187
1745,p_switch_trump,0.1614046771000275
1745,p_switch_desantis,0.8385953228999724
1746,p_h2h_trump,0.48208975855208014
1746,p_h2h_desantis,0.51791024144792
1746,p_multi_trump,0.45475675579151936
1746,p_multi_desantis,0.34836217679796955
1746,p_multi_other,0.19688106741051126
1746,p_switch_trump,0.1388300211902523
1746,p_switch_desantis,0.8611699788097477
1747,p_h2h_trump,0.49019103635715333
1747,p_h2h_desantis,0.5098089636428467
1747,p_multi_trump,0.4607157312875114
1747,p_multi_desantis,0.34450689619341807
1747,p_multi_other,0.19477737251907046
1747,p_switch_trump,0.15132817887640423
1747,p_switch_desantis,0.8486718211235957
1748,p_h2h_trump,0.49117947471719947
1748,p_h2h_desantis,0.5088205252828004
1748,p_multi_trump,0.4637136702040581
1748,p_multi_desantis,0.3441261257273172
1748,p_multi_other,0.19216020406862458
1748,p_switch_trump,0.14293180342029976
1748,p_switch_desantis,0.8570681965797002
1749,p_h2h_trump,0.49150485609278616
1749,p_h2h_desantis,0.5084951439072138
1749,p_multi_trump,0.46434604195698814
1749,p_multi_desantis,0.3418634967426019
1749,p_multi_other,0.19379046130040997
1749,p_switch_trump,0.14014525768477817
1749,p_switch_desantis,0.8598547423152219
1750,p_h2h_trump,0.48866225012497094
1750,p_h2h_desantis,0.5113377498750291
1750,p_multi_trump,0.4668640954391342
1750,p_multi_desantis,0.3399145492658917
1750,p_multi_other,0.1932213552949741
1750,p_switch_trump,0.11281441770532759
1750,p_switch_desantis,0.8871855822946725
1751,p_h2h_trump,0.497219979721959
1751,p_h2h_desantis,0.5027800202780411
1751,p_multi_trump,0.4642699295651413
1751,p_multi_desantis,0.3367039667215747
1751,p_multi_other,0.1990261037132842
1751,p_switch_trump,0.16555642472047472
1751,p_switch_desantis,0.8344435752795252
1752,p_h2h_trump,0.4815685349197166
1752,p_h2h_desantis,0.5184314650802834
1752,p_multi_trump,0.4540995036701664
1752,p_multi_desantis,0.35042121768991746
1752,p_multi_other,0.1954792786399161
1752,p_switch_trump,0.1405214478008674
1752,p_switch_desantis,0.8594785521991327
1753,p_h2h_trump,0.485937576637903
1753,p_h2h_desantis,0.514062423362097
1753,p_multi_trump,0.47035330400284764
1753,p_multi_desantis,0.3439388950393373
1753,p_multi_other,0.18570780095781497
1753,p_switch_trump,0.0839182444392599
1753,p_switch_desantis,0.9160817555607401
1754,p_h2h_trump,0.49920305461004844
1754,p_h2h_desantis,0.5007969453899515
1754,p_multi_trump,0.45986679871715735
1754,p_multi_desantis,0.3395259449828731
1754,p_multi_other,0.2006072562999695
1754,p_switch_trump,0.1960859074512804
1754,p_switch_desantis,0.8039140925487196
1755,p_h2h_trump,0.48784556981042837
1755,p_h2h_desantis,0.5121544301895717
1755,p_multi_trump,0.4533186710636752
1755,p_multi_desantis,0.34479718464142745
1755,p_multi_other,0.20188414429489754
1755,p_switch_trump,0.17102333057081914
1755,p_switch_desantis,0.8289766694291809
1756,p_h2h_trump,0.486952155543536
1756,p_h2h_desantis,0.5130478444564639
1756,p_multi_trump,0.4622569435944936
1756,p_multi_desantis,0.3425139615789473
1756,p_multi_other,0.195229094826559
1756,p_switch_trump,0.12649350226707515
1756,p_switch_desantis,0.8735064977329248
1757,p_h2h_trump,0.47731162970838065
1757,p_h2h_desantis,0.5226883702916193
1757,p_multi_trump,0.4542875569862079
1757,p_multi_desantis,0.34989934569921644
1757,p_multi_other,0.19581309731457566
1757,p_switch_trump,0.11758188312186484
1757,p_switch_desantis,0.8824181168781351
1758,p_h2h_trump,0.4840651568155642
1758,p_h2h_desantis,0.5159348431844357
1758,p_multi_trump,0.4601079111958528
1758,p_multi_desantis,0.34307983729758734
1758,p_multi_other,0.19681225150655973
1758,p_switch_trump,0.12172639373983739
1758,p_switch_desantis,0.8782736062601626
1759,p_h2h_trump,0.48793029742961963
1759,p_h2h_desantis,0.5120697025703802
1759,p_multi_trump,0.4632414560743885
1759,p_multi_desantis,0.342751015719569
1759,p_multi_other,0.19400752820604233
1759,p_switch_trump,0.12725713060480207
1759,p_switch_desantis,0.8727428693951979
1760,p_h2h_trump,0.48792305706940337
1760,p_h2h_desantis,0.5120769429305965
1760,p_multi_trump,0.4615982283291714
1760,p_multi_desantis,0.34504088930049137
1760,p_multi_other,0.19336088237033713
1760,p_switch_trump,0.13614350750537527
1760,p_switch_desantis,0.8638564924946246
1761,p_h2h_trump,0.4895165248152911
1761,p_h2h_desantis,0.5104834751847089
1761,p_multi_trump,0.46240258039442045
1761,p_multi_desantis,0.3415960653509575
1761,p_multi_other,0.19600135425462206
1761,p_switch_trump,0.13833549530299366
1761,p_switch_desantis,0.8616645046970064
1762,p_h2h_trump,0.48396284082966695
1762,p_h2h_desantis,0.5160371591703331
1762,p_multi_trump,0.46013496227678496
1762,p_multi_desantis,0.3488675710887524
1762,p_multi_other,0.19099746663446268
1762,p_switch_trump,0.12475494556419729
1762,p_switch_desantis,0.8752450544358028
1763,p_h2h_trump,0.4805864226885096
1763,p_h2h_desantis,0.5194135773114905
1763,p_multi_trump,0.46091073871863614
1763,p_multi_desantis,0.34574449930303974
1763,p_multi_other,0.19334476197832426
1763,p_switch_trump,0.10176476346475453
1763,p_switch_desantis,0.8982352365352454
1764,p_h2h_trump,0.48877388396069693
1764,p_h2h_desantis,0.5112261160393032
1764,p_multi_trump,0.4627195173750185
1764,p_multi_desantis,0.34304988508428447
1764,p_multi_other,0.19423059754069713
1764,p_switch_trump,0.13414141188655537
1764,p_switch_desantis,0.8658585881134446
1765,p_h2h_trump,0.4901557785723675
1765,p_h2h_desantis,0.5098442214276325
1765,p_multi_trump,0.45700037698893325
1765,p_multi_desantis,0.34885481259275963
1765,p_multi_other,0.19414481041830708
1765,p_switch_trump,0.170776656414339
1765,p_switch_desantis,0.829223343585661
1766,p_h2h_trump,0.48474674568671006
1766,p_h2h_desantis,0.5152532543132899
1766,p_multi_trump,0.4626794549451232
1766,p_multi_desantis,0.34130750245928837
1766,p_multi_other,0.19601304259558847
1766,p_switch_trump,0.11258072651377495
1766,p_switch_desantis,0.887419273486225
1767,p_h2h_trump,0.4887537981342246
1767,p_h2h_desantis,0.5112462018657755
1767,p_multi_trump,0.45364505249023424
1767,p_multi_desantis,0.34503960512507925
1767,p_multi_other,0.20131534238468662
1767,p_switch_trump,0.17439677089738262
1767,p_switch_desantis,0.8256032291026174
1768,p_h2h_trump,0.49000343711089417
1768,p_h2h_desantis,0.5099965628891059
1768,p_multi_trump,0.46044378518539786
1768,p_multi_desantis,0.34110085904570486
1768,p_multi_other,0.19845535576889728
1768,p_switch_trump,0.1489486227820364
1768,p_switch_desantis,0.8510513772179636
1769,p_h2h_trump,0.4875742253638703
1769,p_h2h_desantis,0.5124257746361296
1769,p_multi_trump,0.4563783394936627
1769,p_multi_desantis,0.34254829918965357
1769,p_multi_other,0.20107336131668366
1769,p_switch_trump,0.1551467865555555
1769,p_switch_desantis,0.8448532134444444
1770,p_h2h_trump,0.4887143537448318
1770,p_h2h_desantis,0.5112856462551681
1770,p_multi_trump,0.46109307439388386
1770,p_multi_desantis,0.3385402124956459
1770,p_multi_other,0.20036671311047013
1770,p_switch_trump,0.13785363308185442
1770,p_switch_desantis,0.8621463669181456
1771,p_h2h_trump,0.48384641859816585
1771,p_h2h_desantis,0.5161535814018341
1771,p_multi_trump,0.4638836510233989
1771,p_multi_desantis,0.342338986282971
1771,p_multi_other,0.19377736269363002
1771,p_switch_trump,0.10301909003854534
1771,p_switch_desantis,0.8969809099614546
1772,p_h2h_trump,0.4810464977045676
1772,p_h2h_desantis,0.5189535022954325
1772,p_multi_trump,0.46275720417406546
1772,p_multi_desantis,0.3431152075493344
1772,p_multi_other,0.1941275882766002
1772,p_switch_trump,0.09421274787817825
1772,p_switch_desantis,0.9057872521218218
1773,p_h2h_trump,0.48443998962210866
1773,p_h2h_desantis,0.5155600103778915
1773,p_multi_trump,0.4669253449286136
1773,p_multi_desantis,0.3409808732783265
1773,p_multi_other,0.19209378179305997
1773,p_switch_trump,0.09117757238161604
1773,p_switch_desantis,0.908822427618384
1774,p_h2h_trump,0.47831754362885714
1774,p_h2h_desantis,0.5216824563711429
1774,p_multi_trump,0.46646105639003166
1774,p_multi_desantis,0.34188140946502354
1774,p_multi_other,0.19165753414494482
1774,p_switch_trump,0.06186288105876793
1774,p_switch_desantis,0.938137118941232
1775,p_h2h_trump,0.4916026499776587
